Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00 1600002/1600002     std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [104]
[100]    0.0    0.00    0.00 1600002         std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [100]
                0.00    0.00 1600002/1600002     std::move_iterator<int*>::base() const [98]
-----------------------------------------------
                0.00    0.00 1600002/1600002     std::move_iterator<int*> std::__make_move_if_noexcept_iterator<int*, std::move_iterator<int*> >(int*) [51]
[101]    0.0    0.00    0.00 1600002         std::move_iterator<int*>::move_iterator(int*) [101]
-----------------------------------------------
                0.00    0.00 1600002/1600002     std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [103]
[102]    0.0    0.00    0.00 1600002         std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [102]
                0.00    0.00 1600002/2400003     __gnu_cxx::new_allocator<int>::max_size() const [94]
-----------------------------------------------
                0.00    0.00 1600002/1600002     std::vector<int, std::allocator<int> >::max_size() const [49]
[103]    0.0    0.00    0.00 1600002         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [103]
                0.00    0.00 1600002/1600002     std::enable_if<std::allocator_traits<std::allocator<int> >::__maxsize_helper<std::allocator<int> const>::value, unsigned long>::type std::allocator_traits<std::allocator<int> >::_S_max_size<std::allocator<int> const>(std::allocator<int> const&) [102]
-----------------------------------------------
                0.00    0.00 1600002/1600002     int* std::copy<std::move_iterator<int*>, int*>(std::move_iterator<int*>, std::move_iterator<int*>, int*) [57]
[104]    0.0    0.00    0.00 1600002         std::_Miter_base<std::move_iterator<int*> >::iterator_type std::__miter_base<std::move_iterator<int*> >(std::move_iterator<int*>) [104]
                0.00    0.00 1600002/1600002     std::_Iter_base<std::move_iterator<int*>, true>::_S_base(std::move_iterator<int*>) [100]
-----------------------------------------------
                0.00    0.00  799853/1599854     void __gnu_cxx::new_allocator<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> >::construct<std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>, std::pair<int, std::vector<int, std::allocator<int> >*> >(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*, std::pair<int, std::vector<int, std::allocator<int> >*>&&) [59]
                0.00    0.00  800001/1599854     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [116]
[105]    0.0    0.00    0.00 1599854         operator new(unsigned long, void*) [105]
-----------------------------------------------
                0.00    0.00       2/1599710     std::pair<int, int>::pair<int&, int&, void>(int&, int&) [176]
                0.00    0.00       2/1599710     std::pair<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<int&>::__type> std::make_pair<int&, int&>(int&, int&) [194]
                0.00    0.00  799853/1599710     std::pair<int, std::vector<int, std::allocator<int> >*>::pair<int&, std::vector<int, std::allocator<int> >*&, void>(int&, std::vector<int, std::allocator<int> >*&) [138]
                0.00    0.00  799853/1599710     std::pair<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<std::vector<int, std::allocator<int> >*&>::__type> std::make_pair<int&, std::vector<int, std::allocator<int> >*&>(int&, std::vector<int, std::allocator<int> >*&) [148]
[106]    0.0    0.00    0.00 1599710         int& std::forward<int&>(std::remove_reference<int&>::type&) [106]
-----------------------------------------------
                0.00    0.00  799853/1599706     std::pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool>::pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool, void>(std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>&&, bool&&) [137]
                0.00    0.00  799853/1599706     std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool>(std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>&&, bool&&) [147]
[107]    0.0    0.00    0.00 1599706         std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>&& std::forward<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false> >(std::remove_reference<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false> >::type&) [107]
-----------------------------------------------
                0.00    0.00  799853/1599706     std::pair<int, std::vector<int, std::allocator<int> >*>::pair<int&, std::vector<int, std::allocator<int> >*&, void>(int&, std::vector<int, std::allocator<int> >*&) [138]
                0.00    0.00  799853/1599706     std::pair<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<std::vector<int, std::allocator<int> >*&>::__type> std::make_pair<int&, std::vector<int, std::allocator<int> >*&>(int&, std::vector<int, std::allocator<int> >*&) [148]
[108]    0.0    0.00    0.00 1599706         std::vector<int, std::allocator<int> >*& std::forward<std::vector<int, std::allocator<int> >*&>(std::remove_reference<std::vector<int, std::allocator<int> >*&>::type&) [108]
-----------------------------------------------
                0.00    0.00  799853/1599706     std::pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool>::pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool, void>(std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>&&, bool&&) [137]
                0.00    0.00  799853/1599706     std::pair<std::__decay_and_strip<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false> >::__type, std::__decay_and_strip<bool>::__type> std::make_pair<std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>, bool>(std::__detail::_Node_iterator<std::pair<int const, std::vector<int, std::allocator<int> >*>, false, false>&&, bool&&) [147]
[109]    0.0    0.00    0.00 1599706         bool&& std::forward<bool>(std::remove_reference<bool>::type&) [109]
-----------------------------------------------
                0.00    0.00  236214/1165006     std::__detail::_Hashtable_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false>*) const [41]
                0.00    0.00  928792/1165006     std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_bucket_index(std::__detail::_Hash_node<std::pair<int const, std::vector<int, std::allocator<int> >*>, false> const*, unsigned long) const [24]
[110]    0.0    0.00    0.00 1165006         std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [110]
                0.00    0.00 1165006/1165006     std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true> const&) [111]
-----------------------------------------------
                0.00    0.00 1165006/1165006     std::__detail::_Hash_code_base<int, std::pair<int const, std::vector<int, std::allocator<int> >*>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [110]
[111]    0.0    0.00    0.00 1165006         std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Select1st, true> const&) [111]
-----------------------------------------------
                0.00    0.00 1036067/1036067     std::tuple_element<0ul, std::pair<int const, std::vector<int, std::allocator<int> >*> >::type& std::get<0ul, int const, std::vector<int, std::allocator<int> >*>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) [113]
[112]    0.0    0.00    0.00 1036067         int const& std::__pair_get<0ul>::__get<int const, std::vector<int, std::allocator<int> >*>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) [112]
-----------------------------------------------
                0.00    0.00 1036067/1036067     decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> >*>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> >*>&>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) const [52]
[113]    0.0    0.00    0.00 1036067         std::tuple_element<0ul, std::pair<int const, std::vector<int, std::allocator<int> >*> >::type& std::get<0ul, int const, std::vector<int, std::allocator<int> >*>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) [113]
                0.00    0.00 1036067/1036067     int const& std::__pair_get<0ul>::__get<int const, std::vector<int, std::allocator<int> >*>(std::pair<int const, std::vector<int, std::allocator<int> >*>&) [112]
-----------------------------------------------
                0.00    0.00  928792/928792      decltype ((get<0>)((forward<std::pair<int const, std::vector<int, std::allocator<int> >*> const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, std::vector<int, std::allocator<int> >*> const&>(std::pair<int const, std::vector<int, std::allocator<int> >*> const&) const [25]
[114]    0.0    0.00    0.00  928792         std::pair<int const, std::vector<int, std::allocator<int> >*> const& std::forward<std::pair<int const, std::vector<int, std::allocator<int> >*> const&>(std::remove_reference<std::pair<int const, std::vector<int, std::allocator<int> >*> const&>::type&) [114]
-----------------------------------------------
                0.00    0.00  800001/800001      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [55]
[115]    0.0    0.00    0.00  800001         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [115]
                0.00    0.00  800001/2400003     __gnu_cxx::new_allocator<int>::max_size() const [94]
-----------------------------------------------
                0.00    0.00  800001/800001      std::enable_if<std::allocator_traits<std::allocator<int> >::__construct_helper<int<int const&> >::value, void>::type std::allocator_traits<std::allocator<int> >::_S_construct<int, int const&>(std::allocator<int>&, int*, int const&) [120]
[116]    0.0    0.00    0.00  800001         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [116]
                0.00    0.00  800001/3200004     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [88]
                0.00    0.00  800001/1599854     operator new(unsigned long, void*) [105]
-----------------------------------------------
                0.00    0.00  800001/800001      int* std::__copy_move_a<true, int*, int*>(int*, int*, int*) [122]
